@relation spambase-weka.filters.unsupervised.attribute.RandomProjection-N10-R72-DSparse1_clustered

@attribute Instance_number numeric
@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute Class {1,0}
@attribute Cluster {cluster0,cluster1}

@data
1381,58.564102,-57.095323,-5.890705,-1.887935,56.620741,503.818939,-449.103454,-499.417798,54.500711,-448.479916,1,cluster0
1382,7.181083,-7.420106,-2.37291,-1.860223,6.928203,71.169968,-62.665598,-68.24973,4.78046,-68.17352,1,cluster1
1383,20.668562,-17.344757,-9.936775,-2.11137,21.025365,195.409972,-182.003899,-193.619032,12.637043,-183.183425,1,cluster0
1384,42.22047,-42.546096,-6.703037,0.639127,41.447976,104.511946,-72.746134,-112.186663,33.503059,-79.206683,1,cluster0
1385,235.808325,-223.036182,-3.600934,0.225167,232.728739,4330.611993,-4101.461671,-4325.320578,220.226796,-4101.104869,1,cluster0
1386,18.215978,-18.418628,-3.725641,-1.160474,19.052559,286.948857,-269.039452,-283.838094,18.34415,-269.039452,1,cluster1
1387,496.230824,-468.66004,-4.903436,-0.207846,481.510125,6498.550707,-6016.919339,-6500.109553,465.644539,-6017.248429,1,cluster0
1388,0.762102,-4.849742,0,4.343983,2.805922,19.052559,-10.392305,-14.708575,9.193726,-10.392305,1,cluster1
1389,4.02875,-5.774657,0,-12.701129,8.660254,25.980762,-17.320508,-31.16479,-6.926471,-17.320508,1,cluster1
1390,103.595691,-102.043773,-3.041481,0.358535,104.944958,562.050487,-459.963412,-559.052307,97.847014,-463.566078,1,cluster1
1391,92.224777,-91.996147,-5.029876,-1.839438,93.946436,829.028799,-736.537285,-819.904355,89.12787,-738.823592,1,cluster0
1392,46.03791,-48.273988,-5.002163,1.43587,43.942129,389.139855,-340.677073,-388.900832,47.272863,-346.739251,1,cluster0
1393,24.9398,-20.926638,-3.604398,-1.143154,23.469288,232.268013,-208.019302,-230.000759,19.004061,-209.578148,1,cluster1
1394,55.179675,-57.559512,-4.634968,-0.145492,58.387433,403.27339,-348.436661,-397.938673,48.161405,-347.414751,1,cluster0
1395,120.549004,-117.661675,-4.110157,-2.185848,118.472275,439.0922,-321.052938,-436.158106,117.199218,-322.767668,1,cluster0
1396,60.318669,-54.568261,-3.429461,-0.66684,57.174997,194.578588,-136.832014,-191.30328,52.07584,-136.243117,1,cluster1
1397,53.716092,-38.475777,-5.239454,-0.753442,49.571294,266.320132,-223.192067,-267.639955,34.123133,-219.970453,1,cluster0
1398,34.069439,-26.93339,-5.788514,-3.469298,36.511631,416.523578,-384.965612,-413.376442,27.27114,-388.568278,1,cluster0
1399,14.512854,-12.230011,-8.746857,-5.005627,9.630202,66.787879,-58.404753,-63.029329,9.735858,-59.65183,1,cluster0
1400,10.626132,-19.598155,-2.823243,1.01325,12.28024,76.210236,-55.425626,-72.391064,20.611405,-58.248869,1,cluster1
1401,202.514845,-157.446883,28.121577,1.311162,149.760041,1865.799771,-1657.399418,-1868.605693,156.892626,-1687.772661,1,cluster1
1402,21.55364,-3.474494,3.966396,0,17.320508,76.210236,-68.502609,-76.210236,17.053772,-58.889727,1,cluster1
1403,30.589749,-30.969068,-2.757425,-0.504027,29.877876,387.96206,-359.400543,-386.425731,30.288372,-359.850876,1,cluster1
1404,85.473243,-83.715212,-8.102534,-1.57097,87.035553,466.35468,-383.216241,-461.310948,75.654247,-387.546368,1,cluster0
1405,34.369084,-36.075154,-2.547847,1.924308,36.996605,167.194864,-138.73727,-171.078122,31.656693,-143.050076,1,cluster1
1406,98.210745,-93.977613,-11.812587,-4.451371,91.798693,294.933612,-210.652019,-296.31752,84.002732,-216.021377,1,cluster0
1407,34.606375,-26.897017,-5.772925,-3.557632,36.910003,430.847638,-398.804698,-427.856387,27.039045,-402.372723,1,cluster0
1408,13.329863,-23.060524,-7.724947,-1.69741,23.365365,97.462499,-84.420156,-91.452283,12.321809,-88.29995,1,cluster0
1409,42.838813,-30.232947,-4.981378,0,36.373067,135.099963,-100.89196,-128.930398,23.412131,-96.561833,1,cluster0
1410,337.718731,-325.845522,-4.238328,-0.081406,336.520151,5559.917733,-5228.022158,-5552.556517,321.551768,-5227.363978,1,cluster0
1411,22.206623,-17.104002,-0.443405,-1.331947,18.08261,58.889727,-35.403119,-57.96308,21.176053,-38.105118,1,cluster1
1412,1.03923,0,0,-2.852688,-0.69282,24.941532,-20.78461,-22.944477,-0.427817,-20.78461,1,cluster1
1413,50.246794,-34.971838,-0.888542,-0.296181,41.569219,138.564065,-98.778858,-140.940438,35.867308,-98.778858,1,cluster1
1414,30.89459,-31.944213,-2.753961,-0.938772,32.908965,254.64611,-223.763644,-251.566523,29.966211,-225.478374,1,cluster1
1415,7.073695,-9.744518,-3.481422,-1.014982,9.647523,273.646707,-265.488748,-268.703434,7.465139,-268.000221,1,cluster1
1416,155.099954,-134.492013,4.822029,0.025981,147.624422,5746.355682,-5599.425812,-5749.956616,139.42143,-5605.451617,1,cluster0
1417,1171.472564,-1140.971149,-4.809905,-1.182991,1162.050207,2342.460153,-1180.89492,-2336.498434,1141.066412,-1184.220458,1,cluster0
1418,146.453556,-114.904251,-3.08305,-2.471637,129.903811,498.830633,-368.926822,-499.578879,110.899749,-373.326231,1,cluster1
1419,44.702499,-33.949928,-2.234346,-1.6212,39.334874,230.362757,-188.793538,-227.821839,34.23918,-188.793538,1,cluster1
1420,44.944986,-29.640585,-2.776477,-0.562917,41.292091,234.086667,-200.12115,-236.904713,27.084078,-194.249498,1,cluster1
1421,34.22186,-26.890089,-6.758462,-3.425996,37.325695,428.647934,-396.639635,-426.086231,26.548875,-401.073685,1,cluster0
1422,23.857268,-14.022683,-0.611414,1.835974,24.456557,140.192192,-119.407583,-134.66695,9.739322,-121.243557,1,cluster1
1423,1169.201845,-1140.9469,-4.264309,-0.381051,1161.842361,2441.5681,-1277.093022,-2433.268113,1143.111964,-1281.197982,1,cluster0
1424,47.943166,-33.341978,0,4.844546,37.983874,119.511506,-76.210236,-119.984356,38.186524,-76.210236,1,cluster1
1425,25.694974,-23.053596,-13.354112,-4.314539,18.775431,171.646235,-157.893752,-172.08964,17.587244,-161.912109,1,cluster0
1426,269.742665,-257.17144,-3.973325,-0.045033,268.762324,5341.506126,-5078.667416,-5334.851587,253.094192,-5075.826853,1,cluster0
1427,110.707491,-109.02567,-5.540831,-2.587684,109.673457,546.964325,-445.622032,-550.509833,95.151943,-450.644979,1,cluster0
1428,96.445785,-87.804584,-5.087033,-11.147479,92.993808,1303.368233,-1210.530309,-1307.506102,70.290086,-1212.26236,1,cluster0
1429,39.719389,-36.023193,-3.862473,-2.165064,37.568182,194.64787,-155.45156,-189.850089,33.87545,-157.616623,1,cluster1
1430,117.96132,-112.470719,-4.988306,-1.42721,112.721867,199.393689,-88.334591,-205.809205,114.369047,-91.660129,1,cluster0
1431,7.174154,-16.139249,-0.266736,-2.414479,15.709701,86.60254,-64.43229,-72.856985,10.2191,-67.653905,1,cluster1
1432,66.997457,-58.229816,-8.274007,0,60.621778,134.337861,-81.648875,-136.34704,49.955809,-85.632592,1,cluster0
1433,48.429873,-33.322925,-0.883346,-0.883346,39.837169,136.832014,-98.778858,-139.793821,33.634695,-98.778858,1,cluster1
1434,61.612511,-55.474123,-8.888885,-2.823243,59.599868,287.520434,-227.227745,-279.102667,51.486942,-231.436629,1,cluster0
1435,50.172316,-48.485298,-5.776389,-2.277647,54.039985,123.980197,-76.210236,-122.03164,47.757837,-78.306017,1,cluster0
1436,202.125133,-175.607435,-1.861955,1.124101,191.859268,997.107009,-807.482086,-998.986284,175.049715,-811.483124,1,cluster1
1437,77.819311,-73.747259,-2.317484,0.640859,80.114278,1852.324416,-1777.188052,-1847.737945,68.932158,-1777.666098,1,cluster0
1438,315.351026,-192.895034,-1.844634,-1.737247,264.588081,895.972562,-629.704392,-885.159369,192.046329,-630.570417,1,cluster1
1439,34.447026,-35.785902,-6.379143,-0.223435,33.913555,201.021817,-171.47303,-200.741224,30.861681,-176.565259,1,cluster0
1440,50.191368,-48.362323,-5.927078,-2.333072,54.109267,122.144223,-74.478185,-120.181809,47.619273,-76.625928,1,cluster0
1441,2084.696352,-1424.681071,-13.163586,-0.69282,1753.389674,2004.485079,-257.503994,-2004.225271,1418.601573,-262.769428,1,cluster0
1442,119.705495,-114.173325,-5.040268,-1.44453,114.419276,195.877626,-83.138439,-202.362424,116.088973,-86.498617,1,cluster0
1443,15.281884,-15.001292,-3.585345,-2.476833,19.295046,659.287819,-642.209798,-650.36083,14.000167,-641.222529,1,cluster0
1444,92.056768,-92.165888,-4.998699,-1.839438,93.946436,829.028799,-736.537285,-819.923407,89.347841,-738.823592,1,cluster0
1445,158.505166,-133.793997,-7.924132,-2.783406,144.626242,1471.186635,-1327.443739,-1468.079336,127.103084,-1332.310802,1,cluster0
1446,13.982846,-20.65817,0,-1.210704,17.320508,51.961524,-34.641016,-44.666126,9.732393,-34.641016,1,cluster1
1447,204.891218,-191.142199,-3.942148,0.315233,201.593393,3840.320371,-3644.200258,-3833.80786,187.806269,-3642.398925,1,cluster0
1448,179.977399,-172.853474,-5.25331,1.111977,180.999309,1782.089755,-1601.436856,-1775.28626,168.175205,-1606.66765,1,cluster0
1449,23.902301,-21.984921,-5.823155,-2.707195,21.106771,183.943796,-166.276878,-184.785572,15.35463,-171.133548,1,cluster0
1450,87.078854,-80.670266,-7.815013,-0.815796,88.9079,1506.46851,-1428.335698,-1502.763654,71.604712,-1429.009466,1,cluster0
1451,61.669669,-59.502873,-1.401229,0.902398,59.894317,237.793255,-177.898938,-238.274765,59.175516,-179.128695,1,cluster1
1452,384.309165,-368.795186,-8.348485,-0.157617,381.397588,1548.470742,-1173.932076,-1548.775583,357.578425,-1181.085446,1,cluster0
1453,58.704398,-54.311917,-2.996448,0.883346,59.374702,258.352698,-201.402868,-255.616058,55.195263,-199.947945,1,cluster1
1454,55.624812,-50.721376,-4.189831,-2.513206,51.892242,1335.082083,-1282.704867,-1331.036012,47.820191,-1284.17711,1,cluster0
1455,29.223161,-22.707186,-2.272451,-0.349874,27.712813,65.43688,-39.646643,-66.136628,22.357312,-43.491796,1,cluster1
1456,112.585035,-110.671118,-5.190956,0.145492,113.432007,256.326199,-144.643563,-252.302645,107.085773,-143.760217,1,cluster0
1457,12.661291,-15.588457,0,11.294703,7.465139,62.353829,-41.569219,-64.378596,26.883161,-41.569219,1,cluster1
1458,71.031404,-54.836729,-2.875204,1.744175,62.942726,135.68886,-72.746134,-133.927365,53.705699,-75.621338,1,cluster1
1459,16.250101,-22.315743,-1.413353,1.822117,21.910443,326.751385,-307.872031,-324.523968,18.6819,-312.721773,1,cluster1
1460,47.392374,-50.953471,-4.156922,7.927597,42.920219,148.609959,-99.419716,-146.952387,56.802606,-97.341255,1,cluster1
1461,26.235374,-34.2132,-6.599114,-2.461244,32.908965,129.574721,-101.273011,-123.912647,28.062687,-106.798253,1,cluster0
1462,85.329483,-53.615633,-2.182384,1.461851,68.381366,237.290961,-164.544827,-233.646726,55.077484,-164.544827,1,cluster1
1463,6.250971,-1.732051,-6.250971,-5.577204,1.732051,58.889727,-58.889727,-64.316243,-4.371696,-62.353829,1,cluster0
1464,312.88805,-307.709218,-5.154583,0.21131,314.601048,2845.413067,-2535.63578,-2837.218734,304.286686,-2534.102915,1,cluster0
1465,46.668377,-51.538904,-4.191563,9.843245,42.781655,129.54008,-80.401798,-126.053462,59.286367,-78.306017,1,cluster1
1466,245.739904,-234.297977,-0.382783,-0.187061,241.482524,588.135172,-347.120302,-585.613306,233.405971,-350.151391,1,cluster1
1467,267.927475,-241.536217,-1.364856,-1.479171,256.499404,1986.038738,-1733.384487,-1984.311883,241.773508,-1734.059987,1,cluster0
1468,20.017311,-16.754127,-2.307092,-0.69282,19.052559,329.089653,-308.980544,-326.370334,15.191818,-309.690684,1,cluster1
1469,768.034629,-715.208812,-12.432661,-2.771281,739.828182,1977.499728,-1235.367918,-1968.397801,705.854005,-1238.658815,1,cluster0
1470,38.167472,-34.16297,-3.639039,-1.747639,40.807117,281.163808,-242.331228,-270.942976,30.872074,-238.347512,1,cluster1
1471,25.300066,-22.036882,-6.720357,-1.64718,22.239532,273.369579,-251.407175,-268.866247,16.961974,-253.139226,1,cluster0
1472,140.562851,-95.844763,1.524205,-6.767123,122.750441,336.225703,-221.061645,-340.211152,94.907724,-219.53744,1,cluster1
1473,268.523301,-240.233715,-0.860829,-1.302502,256.516725,1960.508309,-1707.628891,-1957.880788,240.912679,-1707.802096,1,cluster0
1474,220.327255,-215.950363,-6.782711,-4.227936,219.797247,1067.116503,-849.137908,-1058.095982,213.632879,-850.956562,1,cluster0
1475,1170.944288,-1141.295042,-4.686929,-1.025374,1162.032887,2366.449057,-1205.143631,-2360.367826,1141.431874,-1208.399887,1,cluster0
1476,56.298579,-52.238652,-3.48835,0.677232,59.946278,152.03942,-95.262794,-147.40272,51.859333,-95.262794,1,cluster1
1477,16.471803,-17.788162,-4.34918,3.845153,15.458553,98.345845,-83.138439,-98.345845,17.032988,-86.732444,1,cluster1
1478,8.024591,-3.406944,1.212436,-0.568113,5.715768,28.925248,-20.78461,-28.280926,5.263702,-21.997045,1,cluster1
1479,94.556118,-88.008966,-5.222133,0.332554,92.04118,1698.674189,-1605.299329,-1692.972277,85.211704,-1608.451662,1,cluster0
1480,145.201283,-133.567098,-3.12462,0.117779,142.790269,2101.635809,-1953.961157,-2099.132995,133.471835,-1966.362641,1,cluster0
1481,165.199542,-165.031533,-4.413265,-0.4053,168.944236,619.623856,-453.468222,-613.618836,161.129223,-455.685247,1,cluster0
1482,168.170009,-166.394657,-2.317484,-2.641377,167.610557,939.273832,-772.49466,-934.67697,159.566913,-774.954172,1,cluster0
1483,11.133623,1.018446,0,-1.894864,8.660254,69.282032,-67.82711,-71.176896,4.292022,-60.621778,1,cluster1
1484,103.34974,-87.291897,-1.467047,-0.507491,94.812461,875.967375,-777.898659,-876.395192,86.079461,-781.605247,1,cluster1
1485,112.58157,-105.301761,-3.587077,0.621806,109.915944,1002.060674,-891.209423,-998.555003,104.129163,-890.741769,1,cluster0
1486,16.279546,-14.928546,-3.342858,-2.39023,19.43361,578.314444,-560.855372,-569.969423,14.069449,-559.729539,1,cluster0
1487,48.3935,-44.964039,-9.34961,-2.234346,43.30127,88.507796,-54.19587,-90.794103,35.614429,-60.950868,1,cluster0
1488,37.538737,-32.92109,-1.004589,0.334286,36.043977,27437.745932,-27401.372865,-27434.489677,32.903769,-27401.372865,1,cluster0
1489,65.502697,-65.821395,-3.542044,-0.424352,69.264712,522.767575,-458.560451,-517.48482,64.617619,-457.053567,1,cluster0
1490,25.764256,-18.991937,-8.762445,0,19.052559,47.0425,-34.641016,-53.693575,10.229492,-41.292091,1,cluster0
1491,15.21087,-12.008308,-6.091623,0.169741,16.03879,111.873162,-100.181819,-111.175145,7.013074,-100.147178,1,cluster0
1492,279.048974,-266.16598,-4.245257,-2.173724,276.14086,819.242711,-543.119172,-813.74345,259.279346,-545.370838,1,cluster0
1493,47.645254,-46.344483,-4.584738,1.186455,46.678769,181.69213,-135.01336,-179.31922,41.759745,-138.650667,1,cluster0
1494,1426.316127,-1123.997051,-6.19035,-0.107387,1273.057344,1553.112639,-282.081795,-1553.559508,1116.473022,-288.715549,1,cluster0
1495,104.056416,-103.140161,-3.625182,-0.051962,105.738238,553.078464,-446.332173,-545.391622,98.943402,-447.877162,1,cluster0
1496,151.594283,-126.295949,-3.143672,-4.030482,140.296115,165.306929,-27.712813,-166.635412,127.227792,-27.712813,1,cluster1
1497,105.606602,-98.858532,-10.250277,-5.102622,103.005062,232.441218,-131.722464,-223.683969,98.328524,-130.821797,1,cluster0
1498,159.960088,-149.637065,-3.820904,-4.738891,160.076136,377.483153,-216.610274,-368.37603,146.162571,-219.069786,1,cluster0
1499,139.999935,-131.994396,-6.446693,-3.405212,135.099963,417.476206,-281.5795,-411.971749,124.750959,-285.719101,1,cluster0
1500,120.010336,-113.019779,-3.843421,-4.517189,122.074941,318.662708,-195.756382,-308.630669,109.820681,-198.319817,1,cluster0
1501,54.221851,-46.981878,-1.363124,0.015588,53.693575,163.141866,-107.38715,-159.003996,43.573202,-105.32601,1,cluster1
1502,22.689866,-29.912517,-6.126264,1.434138,30.536056,59.513266,-31.817773,-55.255885,22.397149,-40.304822,1,cluster0
1503,97.064127,-94.568242,-2.610201,-0.190526,96.994845,932.432232,-836.459296,-928.129818,91.909544,-838.485796,1,cluster0
1504,32.843147,-36.993141,-2.355589,0.571577,36.944644,116.567019,-84.298913,-113.068277,33.459758,-84.922451,1,cluster1
1505,486.228231,-471.656487,-7.700698,-3.46237,478.860087,1147.431698,-677.127943,-1151.872677,458.544863,-681.648595,1,cluster0
1506,49.332271,-36.269144,-0.73439,-2.095781,41.569219,126.80344,-81.042657,-123.346266,35.534754,-83.138439,1,cluster1
1507,71.150915,-63.320313,-0.649519,0.254611,65.19266,724.828622,-656.066205,-722.583884,59.346989,-659.047064,1,cluster1
1508,80.483205,-68.208161,-5.67593,2.580756,80.523042,239.473345,-165.393532,-237.424329,68.208161,-160.23202,1,cluster0
1509,277.885035,-229.074112,-5.963451,-2.665626,256.34352,644.65199,-392.205585,-642.738074,229.191891,-394.145482,1,cluster0
1510,39.902987,-37.69289,-7.553474,-5.483673,39.490758,214.7743,-175.283542,-211.944129,30.198306,-179.440464,1,cluster0
1511,95.23335,-81.664464,-1.735515,-1.506884,88.334591,180.133284,-93.305577,-178.85503,81.664464,-91.798693,1,cluster1
1512,76.937697,-52.619704,22.17025,2.859616,45.379731,528.275496,-439.940905,-525.346598,52.77732,-459.339874,1,cluster1
1513,35.610965,-30.206966,-7.915472,-2.632717,34.225324,125.435119,-100.458947,-130.735195,27.574249,-103.108985,1,cluster0
1514,116.544503,-89.915954,-0.384515,1.633324,109.119201,178.262669,-78.565825,-188.407291,91.164762,-73.854646,1,cluster1
1515,70.433846,-66.3999,-5.558151,-1.364856,72.26116,377.084781,-308.790018,-371.246038,61.141394,-310.314223,1,cluster0
1516,203.017139,-192.707973,-6.897026,-3.786263,195.886286,1063.461875,-868.62348,-1062.003489,187.873819,-872.37337,1,cluster0
1517,50.477157,-31.869735,-0.737854,-0.737854,39.837169,119.511506,-77.37071,-122.921914,33.066582,-81.977965,1,cluster1
1518,435.439305,-417.514311,-2.764353,-1.316359,429.825728,1351.276758,-924.603362,-1348.524529,414.169721,-925.781157,1,cluster0
1519,37.602823,-22.118289,-0.917987,1.648912,31.750223,452.775402,-420.178205,-450.968873,22.849214,-419.604897,1,cluster1
1520,75.579769,-63.313385,-9.699485,1.264397,71.031404,158.101598,-90.239847,-155.261034,56.437144,-96.509871,1,cluster0
1521,7.629684,-6.226723,0,0,6.928203,29.444864,-22.51666,-27.470326,4.252185,-22.51666,1,cluster1
1522,46.24056,-29.228357,-0.73439,-0.73439,36.373067,114.315353,-75.586697,-117.772527,30.482362,-80.297875,1,cluster1
1523,161.858416,-158.013263,-3.637307,0.003464,161.357853,1672.797349,-1510.590791,-1667.161256,155.293943,-1510.469548,1,cluster0
1524,75.579769,-63.313385,-9.699485,1.264397,71.031404,158.101598,-90.239847,-155.261034,56.437144,-96.509871,1,cluster0
1525,182.246386,-77.561235,0,-4.955397,129.903811,280.21118,-147.224319,-273.302029,72.138184,-147.224319,1,cluster1
1526,45.114727,-31.095508,3.464102,-2.447388,34.641016,147.224319,-105.655099,-149.671706,28.64812,-109.119201,1,cluster1
1527,260.950775,-202.649944,0,4.531045,229.046399,311.769145,-74.478185,-313.210212,206.7168,-74.478185,1,cluster1
1528,611.420863,-597.351415,-5.551223,-1.934701,605.204533,1247.37103,-643.734003,-1242.299585,596.256758,-643.032523,1,cluster0
1529,279.087079,-228.152661,-6.001556,-2.620593,256.34352,665.540523,-413.007515,-663.808472,228.247923,-414.912771,1,cluster0
1530,62.029936,-44.338769,-5.175368,-1.489564,56.672702,188.793538,-132.120836,-189.264656,45.592773,-138.07909,1,cluster0
1531,30.908447,-27.27114,-3.273576,1.493028,32.908965,219.329594,-184.238244,-212.380606,26.581784,-186.420628,1,cluster1
1532,27.513627,-17.753521,-14.926814,1.939897,28.128505,77.942286,-53.693575,-74.712012,5.416123,-53.693575,1,cluster0
1533,36.979285,-21.110235,-0.720533,-0.722265,27.712813,105.655099,-75.638659,-106.737631,20.027703,-77.942286,1,cluster1
1534,113.385242,-104.804662,-4.553562,-1.988394,109.379008,1384.185723,-1277.456753,-1383.215775,98.681863,-1283.259123,1,cluster0
1535,-0.323894,-13.868531,-11.275651,0,8.660254,23.954263,-19.052559,-16.419842,6.35143,-22.811109,1,cluster0
1536,18.770235,-18.06529,-9.689092,-2.203169,24.751006,284.073653,-267.25544,-280.157486,9.857101,-263.306364,1,cluster0
1537,-0.323894,-13.868531,-11.275651,0,8.660254,23.954263,-19.052559,-16.419842,6.35143,-22.811109,1,cluster0
1538,15.148516,-20.478037,-5.939202,-0.564649,24.179429,74.582108,-58.889727,-74.578644,14.538834,-58.889727,1,cluster0
